title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
An iron grip may be slipping,,,7th September 2023,The case of a sacked general illustrates how the president's deft management of the military may be faltering,,,https://www.africa-confidential.com/article/id/14588/An_iron_grip_may_be_slipping,CAMEROON,"There's a chronic insurgency in Anglophone Cameroon, militant jihadists in the north, and democrats and civil society bodies yearning for relief from rigged elections and suppressi...",africa-confidential,en,,
A pawn in a zero-sum game,,,3rd August 2024,Western officials won’t help a detained aid worker in Bangui for fear of losing influence with Touadéra’s increasingly arbitrary regime,,,https://www.africa-confidential.com/article/id/15101/A_pawn_in_a_zero-sum_game,CENTRAL AFRICAN REPUBLIC,The detention of 41-year-old aid worker Joseph Figueira Martin at Camp de Roux in Bangui shows the power of Russia’s security services over President Faustin-Archange Touad&e...,africa-confidential,en,,
West set on banishing Moscow's forces from Bangui,,,30th May 2024,The death of Prigozhin has neither reduced the influence of Russia nor diminished France's efforts to charm Bangui out of the Kremlin's grip,,,https://www.africa-confidential.com/article/id/15001/West_set_on_banishing_Moscow%27s_forces_from_Bangui,CENTRAL AFRICAN REPUBLIC,"Russian mercenaries no longer openly roam the streets of Bangui by day as in the Wagner Group's heyday, but they still pluck President Faustin-Archange Touadéra's opponents ...",africa-confidential,en,,
Touadéra stirs the geopolitical cauldron,,,2nd November 2023,The President is stronger as a result of changes in western policy so long as he can navigate multiple regional rivalries and manage security risks,,,https://www.africa-confidential.com/article/id/14682/Touad%c3%a9ra_stirs_the_geopolitical_cauldron,CENTRAL AFRICAN REPUBLIC,"The United Nations, the Bretton Woods institutions, ambassadors in Bangui, the Communauté Économique et Monétaire de l'Afrique Centrale (CEMAC) and a slew of r...",africa-confidential,en,,
Macron makes a U-turn on autocracy,,,5th July 2023,France has dropped objections to presidential assaults on democracy in a return of Cold War-style geopolitics designed to exclude Russia,,,https://www.africa-confidential.com/article/id/14510/Macron_makes_a_U-turn_on_autocracy,CENTRAL AFRICAN REPUBLIC,"President Emmanuel Macron is leading an international effort, including Rwanda and the UN – with growing United States support – to lift the pressure on President Faust...",africa-confidential,en,,
Touadéra tilts to Moscow again,,,8th June 2023,,,,https://www.africa-confidential.com/article/id/14477/Touad%c3%a9ra_tilts_to_Moscow_again,CENTRAL AFRICAN REPUBLIC,"President Faustin-Archange Touadéra, who was previously thought to be bowing to French and western pressure to sever or curtail relations with the Wagner Group of mercenarie...",africa-confidential,en,,
Seeking a way out of Kremlin's embrace,,,30th March 2023,"The west is pressuring the President to cut ties with the Wagner Group but the Russians won't go quietly, as diplomacy goes into overdrive",,,https://www.africa-confidential.com/article/id/14375/Seeking_a_way_out_of_Kremlin%27s_embrace,CENTRAL AFRICAN REPUBLIC,"President Faustin Archange Touadéra is at the centre of complex plotting by western countries, led by President Emmanuel Macron, Central African Republic's neighbours, and i...",africa-confidential,en,,
Zuma subsidy for CAR ends,,,15th December 2022,,,,https://www.africa-confidential.com/article/id/14239/Zuma_subsidy_for_CAR_ends,CENTRAL AFRICAN REPUBLIC,"South Africa has just ended a government subsidy set up by President Jacob Zuma for Central African Republic to run an embassy in Pretoria. Until November, South Africa had been fi...",africa-confidential,en,,
Constitution's narrow escape,,,6th October 2022,,,,https://www.africa-confidential.com/article/id/14144/Constitution%27s_narrow_escape,CENTRAL AFRICAN REPUBLIC,The constitutional court in Bangui ruled on 23 September that the steps President Faustin Archange Touadéra and parliament had taken towards a new constitution were null and...,africa-confidential,en,,
The Kremlin's grip tightens,,,14th September 2022,Wagner Group mercenaries are expanding operations but security is deteriorating as President Touadéra bids to change the constitution,,,https://www.africa-confidential.com/article/id/14107/The_Kremlin%27s_grip_tightens,CENTRAL AFRICAN REPUBLIC,"Moscow's influence in Central African Republic is growing, while conditions worsen under the impact of the international supply chain crisis, increased fuel prices, and political p...",africa-confidential,en,,
President enlists crypto for survival strategy,,,25th May 2022,Touadéra is using Russian guns and virtual money to stay in power while western policies towards him harden,,,https://www.africa-confidential.com/article/id/13956/President_enlists_crypto_for_survival_strategy,CENTRAL AFRICAN REPUBLIC,Regaining the support of European and multilateral agencies while relying on backing from Russia's Wagner Group is testing President Faustin Archange Touadéra's ingenuity. H...,africa-confidential,en,,
Floods worsen humanitarian crisis as west eyes deals on troop returns,,,24th September 2024,"The UN has called for funding to tackle climate change, as France and US court the central African state to be a partner in tackling Islamic terrorism",,,https://www.africa-confidential.com/article/id/15162/Floods_worsen_humanitarian_crisis_as_west_eyes_deals_on_troop_returns,CHAD,"Several months of severe flooding in Chad have intensified the humanitarian crisis facing the central African country, which finds itself struggling to cope with a refugee crisis a...",africa-confidential,en,,
Foregone electoral conclusion cements Kaka's grip,,,4th June 2024,A new autocracy takes root after a dubious poll with only subtle changes to the rulership style of the last 30 years visible in the President's picks for the new cabinet,,,https://www.africa-confidential.com/article/id/15004/Foregone_electoral_conclusion_cements_Kaka%27s_grip,CHAD,The electoral commission outdid itself in producing the results of the 6 May presidential election in record time. Having set a deadline of 21 May the Agence nationale de gestion d...,africa-confidential,en,,
Succès goes to court,,,14th May 2024,The opposition leader says he has filed an appeal with the country's Constitutional Council to challenge the preliminary results of the presidential election ,,,https://www.africa-confidential.com/article/id/14979/Succ%c3%a8s_goes_to_court,CHAD,"The 6 May presidential poll was supposed to have been about creating a 'democratic veneer'. Instead, it is set to go to the country's Constitutional Court.",africa-confidential,en,,
Coup zone election pits votes against tanks,,,6th May 2024,New details about President Kaka's break with the US have emerged as the election exposes some of the political manoeuvring within the elite,,,https://www.africa-confidential.com/article/id/14960/Coup_zone_election_pits_votes_against_tanks,CHAD,"The campaigning which culminated in national elections on 6 May proved livelier than expected. Yet nobody doubts that President Mahamat Idriss Déby Itno 'Kaka' will win, pro...",africa-confidential,en,,
President Mahamat considers the Russian bear hug,,,24th April 2024,"A letter to Washington has put relations in the cooler, as overtures to the Kremlin increase and the president ponders a change of allegiance",,,https://www.africa-confidential.com/article/id/14940/President_Mahamat_considers_the_Russian_bear_hug,CHAD,"On 4 April the Chadian government threatened to cancel the Status of Forces Agreement (SOFA) with the United States, the law that regulates the conditions under which the 100 or so...",africa-confidential,en,,
Kaka paves a hard road to sham poll,,,13th March 2024,The killing of opposition leader Yaya Dillo consolidates the President's control of the elite and confirms his autocratic path,,,https://www.africa-confidential.com/article/id/14876/Kaka_paves_a_hard_road_to_sham_poll,CHAD,The shooting dead of opposition politician Yaya Dillo Djérou on 28 February by security forces in Ndjamena proves that Chadian elite politics are as bloody as they are inter...,africa-confidential,en,,
Succès the spoiler,,,12th March 2024,Kaka's co-opted prime minister announces he will also stand in the election,,,https://www.africa-confidential.com/article/id/14875/Succ%c3%a8s_the_spoiler,CHAD,Fears that May's presidential elections will amount to little more than a coronation for military leader Mahamat Idriss Déby Itno 'Kaka' appear to have been confirmed after ...,africa-confidential,en,,
Kaka confirms presidential run three days after opposition leader is shot,,,7th March 2024,Election timetable in question after rival contender shot by government forces,,,https://www.africa-confidential.com/article/id/14869/Kaka_confirms_presidential_run_three_days_after_opposition_leader_is_shot,CHAD,Interim president Mahamat Idriss Déby Itno 'Kaka' confirmed his plans to stand in presidential elections which are scheduled for 6 May – some five months ahead of sche...,africa-confidential,en,,
Mahamat Kaka co-opts Succès in pre-election campaign,,,8th January 2024,"Focused on consolidating power, the junta leader is bringing rivals into the tent and trying to avoid more entanglements in Sudan",,,https://www.africa-confidential.com/article/id/14781/Mahamat_Kaka_co-opts_Succ%c3%a8s_in_pre-election_campaign,CHAD,The devastating war in Sudan and awkward relations with France and the United Arab Emirates are casting a long shadow over Chad this year as its military leader Mahamat Idriss D&ea...,africa-confidential,en,,
Mahamat Déby's new constitution will reinforce central control,,,20th December 2023,"Facing a difficult election next year and shock waves from Sudan's war in the east, the junta wants to consolidate its power",,,https://www.africa-confidential.com/article/id/14761/Mahamat_D%c3%a9by%27s_new_constitution_will_reinforce_central_control,CHAD,Chadians are widely expected to have approved a new constitution that will pave the way for elections next year after voting closed on 17 December. The results will be announced on...,africa-confidential,en,,
Assoumani's way,,,5th April 2019,,,,https://www.africa-confidential.com/article/id/12611/Assoumani%27s_way,COMOROS,Comoros's tenuous democracy appears under continuing threat as the confrontation between opposition and government after the contentious 24 March re-election victory of President A...,africa-confidential,en,,
Grand Comore's turn,,,18th March 2016,,,,https://www.africa-confidential.com/article/id/11601/Grand_Comore%27s_turn,COMOROS,The presidential election in Comoros is heading for a run-off on 10 April after a disputed round of primaries on 21 February. Three candidates now compete to succeed outgoing Presi...,africa-confidential,en,,
Sitting target,,,28th March 2008,,,,https://www.africa-confidential.com/article/id/2527/Sitting_target,COMOROS,"The overthrow of Colonel Mohamed Bacar's regime on Anjouan Island by 1,500 African Union troops and 600 Comoran soldiers took less than a day but does not guarantee more stability....",africa-confidential,en,,
Green revolution,,,9th June 2006,,,,https://www.africa-confidential.com/article/id/1805/Green_revolution,COMOROS,"After the man his supporters call 'the Ayatollah' won the 14 May presidential poll with 58 per cent of the vote, people are waiting to see what President Ahmed Abdallah Mohamed Sam...",africa-confidential,en,,
Three into one,,,27th May 2005,"Once again, the islands quarrel and South Africa tries to reconcile them",,,https://www.africa-confidential.com/article/id/1509/Three_into_one,COMOROS,"Rival leaders seemed to have found a way out of years of coups and secessionist crises when they adopted a new power-sharing constitution in 2001. Now, tensions over implementation...",africa-confidential,en,,
A man from Anjouan,,,27th May 2005,,,,https://www.africa-confidential.com/article/id/1510/A_man_from_Anjouan,COMOROS,It is Anjouan island's turn to fill the Union presidency after elections in April 2006. Leading candidates include:,africa-confidential,en,,
Microsplinters,,,29th August 1997,Two small islands declare independence while demanding recolonisation by France,,,https://www.africa-confidential.com/article/id/5493/Microsplinters,COMOROS,"The Federal Islamic Republic of the Comoros has again sprung a surprise on the world, with two of its three islands calling (separately) both for independence and for recolonisatio...",africa-confidential,en,,
"Son, like Father",,,3rd March 2022,,,,https://www.africa-confidential.com/article/id/13839/Son%2c_like_Father,CONGO-BRAZZAVILLE,"One of the larger Africa–focused lobbying outfits, with offices in Abidjan, Kinshasa and Mauritius, is the Paris–based 35° Nord. It is targeting the European Union'...",africa-confidential,en,,
Italy's Eni misled shareholders,,,8th July 2021,"New oil database shows the political connections of Eni's partner, and contradicts the company's claims to shareholders",,,https://www.africa-confidential.com/article/id/13468/Italy%27s_Eni_misled_shareholders,CONGO-BRAZZAVILLE,New disclosures show that the publicly listed Italian oil major Eni misled its shareholders over its business ties to one of Congo-Brazzaville's most controversial and powerful pol...,africa-confidential,en,,
A fox guarding the hen house,,,24th June 2021,"While promising to rein in graft, President Denis Sassou-Nguesso promotes his son who faces corruption charges in the US",,,https://www.africa-confidential.com/article/id/13455/A_fox_guarding_the_hen_house,CONGO-BRAZZAVILLE,"Amid a debt crisis and seeking bailout funds from the International Monetary Fund (IMF), Congo-Brazzaville has promised to clamp down on corruption. But President Denis Sassou-Ngue...",africa-confidential,en,,
Eni handed oil stakes to officials,,,15th April 2021,,,,https://www.africa-confidential.com/article/id/13349/Eni_handed_oil_stakes_to_officials,CONGO-BRAZZAVILLE,"Italy's state oil company, Eni, renewed its oil licences in Congo-Brazzaville by granting stakes in the blocks to corrupt officials close to President Denis Sassou-Nguesso, accordi...",africa-confidential,en,,
Death of opposition leader Kolélas overshadows Sassou's latest coronation,,,22nd March 2021,Concerns that another disputed election could trigger more conflict as oil-dominated economy hits more trouble,,,https://www.africa-confidential.com/article/id/13321/Death_of_opposition_leader_Kol%c3%a9las_overshadows_Sassou%27s_latest_coronation,CONGO-BRAZZAVILLE,The death of opposition candidate Guy-Brice Parfait Kolélas from Covid–19 has cast a shadow over another orchestrated election victory for President Denis Sassou-Ngues...,africa-confidential,en,,
Trafigura's middleman emerges,,,18th March 2021,"The Swiss-based trader funnelled huge loans and oil payments through an intermediary, despite bribery risks",,,https://www.africa-confidential.com/article/id/13308/Trafigura%27s_middleman_emerges,CONGO-BRAZZAVILLE,"Major commodity trader Trafigura used an intermediary for its crude oil purchases in Congo-Brazzaville and its huge loans to the country, the company announced in its recent corpor...",africa-confidential,en,,
Kolélas death leaves void,,,18th March 2021,,,,https://www.africa-confidential.com/article/id/13335/Kol%c3%a9las_death_leaves_void,CONGO-BRAZZAVILLE,"Although former finance minister Mathias Dzon and other minor candidates have challenged provisional results awarding Denis Sassou-Nguesso a crushing 88.57% of the votes, the most ...",africa-confidential,en,,
Sassou soldiers on,,,21st January 2021,,,,https://www.africa-confidential.com/article/id/13213/Sassou_soldiers_on,CONGO-BRAZZAVILLE,"It came as no surprise when, just before Christmas, President Denis Sassou-Nguesso was officially nominated by the ruling Parti Congolais du Travail (PCT) as its candidate in the 2...",africa-confidential,en,,
Fund falls for Sassou,,,26th July 2019,The IMF sees the country as a test case for African nations which borrowed heavily from China. It is being lenient,,,https://www.africa-confidential.com/article/id/12705/Fund_falls_for_Sassou,CONGO-BRAZZAVILLE,"President Denis Sassou-Nguesso appears, again, to have secured victory over the International Monetary Fund, obtaining an urgently needed bail-out in exchange for promises that he ...",africa-confidential,en,,
This bum for hire,,,10th August 2018,,,,https://www.africa-confidential.com/article/id/12406/This_bum_for_hire,CONGO-BRAZZAVILLE,"President Denis Sassou-Nguesso is no stranger to Washington's K Street, where all the major United States lobbying firms are found, having previously hired lobbyists to campaign ag...",africa-confidential,en,,
Macron fails to broker Kinshasa-Kigali talks at Francophone summit,,,8th October 2024,Aides to President Tshisekedi and Kagame blame each other’s governments for lack of progress on peace efforts in eastern Congo,,,https://www.africa-confidential.com/article/id/15181/Macron_fails_to_broker_Kinshasa-Kigali_talks_at_Francophone_summit,RWANDA,"After a bid failed to bring together Presidents Félix Tshisekedi and Paul Kagame at the Organisation Internationale de la Francophonie in Villers-Cotterêts and Paris,...",africa-confidential,en,,
The presidential circle shrinks,,,3rd October 2024,Paranoia is growing as Tshisekedi uses the coup fiasco to send a clear message to his opponents,,,https://www.africa-confidential.com/article/id/15175/The_presidential_circle_shrinks,CONGO-KINSHASA,The botched coup attempt in May bordered on the farcical with bands of ill-trained recruits charging around the empty presidential offices claiming to have usurped power. But its a...,africa-confidential,en,,
Goma under siege,,,3rd October 2024,,,,https://www.africa-confidential.com/article/id/15178/Goma_under_siege,RWANDA,"Massive human rights abuses, including the murder and rape of refugees and blockades of humanitarian aid, have been committed by the Rwandan army and the M23 militia group it suppo...",africa-confidential,en,,
The threat of the hangman’s noose,,,22nd August 2024,,,,https://www.africa-confidential.com/article/id/15122/The_threat_of_the_hangman%e2%80%99s_noose,CONGO-KINSHASA,"After months of plotting, President Félix Tshisekedi has finally made a decisive move against his predecessor Joseph Kabila.",africa-confidential,en,,
President confirms deep freeze with Kenya,,,30th July 2024,Tshisekedi says the peace process for eastern Congo is ‘almost dead’ and has accused Ruto of taking up Rwanda’s cause in the ongoing conflict,,,https://www.africa-confidential.com/article/id/15089/President_confirms_deep_freeze_with_Kenya,CONGO-KINSHASA,There was no mistaking the icy chill when Congolese President Félix Tshisekedi accused his Kenyan counterpart William Ruto of being a Rwandan stooge who had ‘mismanage...,africa-confidential,en,,
Kinshasa urges sanctions on Kigali citing damning UN report,,,17th July 2024,"UN Security Council mulls crisis after experts say 3,000-4,000 Rwandan troops are fighting alongside M23 militia in Congo",,,https://www.africa-confidential.com/article/id/15072/Kinshasa_urges_sanctions_on_Kigali_citing_damning_UN_report,RWANDA,"The most damning assertion in the latest report by the UN Group of Experts (GoE) on Congo-Kinshasa, that 3,000-4,000 Rwanda Defence Force (RDF) troops had ‘de facto control&r...",africa-confidential,en,,
State miner opposes new China sale,,,3rd July 2024,DRC-owned Gécamines is likely to clash with Tshisekedi after saying it will block Norin Mining from buying Chemaf Resources,,,https://www.africa-confidential.com/article/id/15050/State_miner_opposes_new_China_sale,CONGO-KINSHASA,The statement by Congo-Kinshasa’s state-owned miner Gécamines that it will oppose the sale of Trafigura Group-backed miner Chemaf Resources Ltd. to China’s Norin...,africa-confidential,en,,
Kinshasa gets a new business Poynt man,,,19th June 2024,Washington consultant tapped to facilitate meeting of US and Congo-K business and political leaders in further sign of warming relations,,,https://www.africa-confidential.com/article/id/15029/Kinshasa_gets_a_new_business_Poynt_man,CONGO-KINSHASA,"Officials in Kinshasa have tasked United States businessman Aaron Poynton with organising a roundtable for US and Congolese business and political leaders in the coming weeks, as d...",africa-confidential,en,,
Tshisekedi unruffled in his labyrinth,,,22nd May 2024,"After a spectacularly incompetent coup fails, the ruling party points fingers at Rwanda and Washington",,,https://www.africa-confidential.com/article/id/14985/Tshisekedi_unruffled_in_his_labyrinth,CONGO-KINSHASA,"Shots rang out in the Gombe diplomatic enclave of Kinshasa early on 19 May when over 50 men in combat fatigues drove in convoy towards the residence of President Félix Tshisekedi, ...",africa-confidential,en,,
US mulls Gertler deal to secure minerals,,,23rd May 2024,The Biden administration risks undermining the credibility of the Magnitsky Act that was used to impose sanctions on the Israeli billionaire,,,https://www.africa-confidential.com/article/id/14986/US_mulls_Gertler_deal_to_secure_minerals,CONGO-KINSHASA,The US government has proposed a deal with Israeli mining magnate Dan Gertler that would enable Gertler to sell his remaining royalty streams in Congolese mining assets and exit th...,africa-confidential,en,,
Ouattara risks his legacy if he runs again,,,23rd May 2024,Friends of the 82-year-old President are advising him to take a back seat in the 2025 elections,,,https://www.africa-confidential.com/article/id/14987/Ouattara_risks_his_legacy_if_he_runs_again,CÔTE D'IVOIRE,"Ivorian public calendars are dominated by a fortnight of official homage to former President Henri Konan Bédié, who died last August but will only be interred on 1 Ju...",africa-confidential,en,,
Gbagbo bids to be last 'dinosaur' standing,,,14th May 2024,The former leader has agreed to fly his party's flag as presidential candidate in the 2025 elections but faces a few problems,,,https://www.africa-confidential.com/article/id/14978/Gbagbo_bids_to_be_last_%27dinosaur%27_standing,CÔTE D'IVOIRE,Former President Laurent Gbagbo appears determined not to quit the political scene just yet after being named as presidential candidate for next year's elections by his Parti des p...,africa-confidential,en,,
Ministers hike cocoa bean prices by 50% to drive production,,,3rd April 2024,Heavy rains have cut back African production as world chocolate prices soar,,,https://www.africa-confidential.com/article/id/14909/Ministers_hike_cocoa_bean_prices_by_50%25_to_drive_production,CÔTE D'IVOIRE,"Côte d'Ivoire has boosted cocoa prices by 50%, a move seen by the market as an attempt to encourage farmers to raise production hit by crop disease and poor weather. Lower ha...",africa-confidential,en,,
All eyes on 2025 – and the northern border,,,29th February 2024,Recent elections have left the ruling RHDP in a comfortable political position but Tidjane Thiam's ascent in the PDCI has raised the stakes,,,https://www.africa-confidential.com/article/id/14861/All_eyes_on_2025_%e2%80%93_and_the_northern_border,CÔTE D'IVOIRE,"Unless a yet-to-be-known actor has a spectacular political ascent, the 2025 presidential election will be a contest between the Parti démocratique de Côte d’Ivoi...",africa-confidential,en,,
Will Tidjane Thiam's 'grand retour' succeed?,,,22nd November 2023,The former chief executive of Prudential and Credit Suisse is returning to national politics as presidential contender,,,https://www.africa-confidential.com/article/id/14714/Will_Tidjane_Thiam%27s_%27grand_retour%27_succeed,CÔTE D'IVOIRE,"A big choice faces the internal elections committee of the Parti démocratique de Côte d'Ivoire (PDCI), the long-time ruling party now in opposition, as they prepare to...",africa-confidential,en,,
Putting a LID on cocoa,,,16th November 2023,,,,https://www.africa-confidential.com/article/id/14709/Putting_a_LID_on_cocoa,CÔTE D'IVOIRE,"Civil society groups are demanding that European Union lawmakers include a guarantee of minimum prices for cocoa producers in the latest agreement between the EU, Ghana, Côte...",africa-confidential,en,,
Football before politics,,,2nd June 2023,Local elections have been brought forward to avoid clashing with the Africa Cup of Nations but offering just as many fireworks as old rivals vie for key posts,,,https://www.africa-confidential.com/article/id/14464/Football_before_politics,CÔTE D'IVOIRE,"The stakes are high. The coming local elections must be flawless, unlike the violence-tainted 2020 presidentials, not only for the sake of the country's reputation but to reassure ...",africa-confidential,en,,
The political class makes up with itself,,,9th May 2023,"After a decade of hesitation, President Ouattara backs reconciliation with everyone – except his former premier",,,https://www.africa-confidential.com/article/id/14428/The_political_class_makes_up_with_itself,CÔTE D'IVOIRE,"Former First lady Simone Ehivet Gbagbo, ex-wife of former President Laurent Gbagbo, is asking for 'forgiveness from the whole nation and from all those who suffered, who lost paren...",africa-confidential,en,,
Rebel returns home,,,1st December 2022,,,,https://www.africa-confidential.com/article/id/14219/Rebel_returns_home,CÔTE D'IVOIRE,"Eight years after being transferred to the International Criminal Court (ICC) in The Hague, and almost two years after his final acquittal for crimes against humanity, Charles Bl&e...",africa-confidential,en,,
Junta holds Ivorians 'hostage',,,22nd September 2022,,,,https://www.africa-confidential.com/article/id/14121/Junta_holds_Ivorians_%27hostage%27,CÔTE D'IVOIRE,Bamako's 10 July detention of 49 Ivorian soldiers who had flown in to change the guard at the United Nations Multidimensional Integrated Stabilisation Mission in Mali (Minusma) air...,africa-confidential,en,,
US military influence faces growing pressure,,,21st May 2024,President Biden seeks Kenya’s support in the region as he withdraws troops from Niger and the Gaza war complicates America’s presence in Djibouti,,,https://www.africa-confidential.com/article/id/14982/US_military_influence_faces_growing_pressure,DJIBOUTI,The influence of the United States and its military base in Djibouti is likely to be a hot topic for President Joe Biden during Kenyan President William Ruto’s state visit to the W...,africa-confidential,en,,
A trio of presidential elections exposes democratic downturn,,,12th April 2021,Arrest of opposition candidates and mass boycotts in elections over the weekend signal a wider attack on political freedom,,,https://www.africa-confidential.com/article/id/13341/A_trio_of_presidential_elections_exposes_democratic_downturn,BENIN,"A succession of presidential elections in Benin (11 April), Chad (11 April), and Djibouti (9 April) followed a familiar playbook with opposition voices excluded, in some cases viol...",africa-confidential,en,,
Guelleh quells opponents,,,14th April 2017,,,,https://www.africa-confidential.com/article/id/11976/Guelleh_quells_opponents,DJIBOUTI,Human rights campaigners and a main opposition party are targeted by a severe crackdown overseen by President Ismaïl Omar Guelleh amid apparent international indifference.,africa-confidential,en,,
Saudi wants one too,,,22nd July 2016,,,,https://www.africa-confidential.com/article/id/11724/Saudi_wants_one_too,DJIBOUTI,"Saudi Arabia looks certain to join the growing band of nations with military bases in Djibouti, Africa Confidential can reveal. On 12 July, Deputy Chief of General Staff of the Sau...",africa-confidential,en,,
Guelleh opts for landslide,,,15th April 2016,,,,https://www.africa-confidential.com/article/id/11631/Guelleh_opts_for_landslide,DJIBOUTI,"President Ismaïl Omar Guelleh won with a disputed 87% of the vote in the 8 April presidential poll. The leader of the opposition Union pour le salut national, Omar Elmi Khaireh, c...",africa-confidential,en,,
POW row heals,,,1st April 2016,,,,https://www.africa-confidential.com/article/id/11615/POW_row_heals,DJIBOUTI,President Ismaïl Omar Guelleh has been trying to capitalise on obtaining the release of four Djiboutian soldiers from Eritrean custody after mediation by Qatar. He hopes it will h...,africa-confidential,en,,
Guelleh's court shame,,,4th March 2016,,,,https://www.africa-confidential.com/article/id/11549/Guelleh%27s_court_shame,DJIBOUTI,"Two months ahead of national elections, President Ismaïl Omar Guelleh has experienced what must rank as one of most spectacular drubbings of a foreign head of state on British soi...",africa-confidential,en,,
Bengal paper tiger,,,5th February 2016,,,,https://www.africa-confidential.com/article/id/11486/Bengal_paper_tiger,DJIBOUTI,Concern about China's new naval base in Djibouti is not going away after Indian forces spotted a Chinese submarine in the Bay of Bengal. China signed an agreement with Djibouti in ...,africa-confidential,en,,
Base motives,,,4th December 2015,,,,https://www.africa-confidential.com/article/id/11368/Base_motives,DJIBOUTI,"As China deepens its commitment to a base in Djibouti, a London court has heard how illicit Chinese funds may have indirectly helped President Ismaïl Omar Guelleh win election...",africa-confidential,en,,
Guelleh battles in court,,,6th November 2015,It started as a legal dispute with a business partner but now the President’s credibility is on trial and his wealth is on open display,,,https://www.africa-confidential.com/article/id/11297/Guelleh_battles_in_court,DJIBOUTI,It points to the fragility of President Ismaïl Omar Guelleh's position that a mismanaged legal battle with one of his political rivals in London's High Court could undermine h...,africa-confidential,en,,
Middle powers line up behind Addis and Mogadishu,,,19th September 2024,Egypt and Somalia have signed a military pact to scupper Ethiopia’s trade-off with Somaliland for a port in the Gulf of Aden,,,https://www.africa-confidential.com/article/id/15153/Middle_powers_line_up_behind_Addis_and_Mogadishu,EGYPT,"Nothing better illustrates the radical shift in regional relations than the defence agreement signed by Egypt and the Federal Government of Somalia on 14 August, two days after Ank...",africa-confidential,en,,
Egypt plans to make Olympic bid despite fears over costs,,,14th August 2024,ANOCA head says the state is determined to become the first country on the continent to host the Games,,,https://www.africa-confidential.com/article/id/15108/Egypt_plans_to_make_Olympic_bid_despite_fears_over_costs,EGYPT,"Egypt will bid to host the 2036 and 2040 Summer Olympics, says Mustapha Berraf, the Algerian head of the Association of National Olympic Committees of Africa (ANOCA), following a f...",africa-confidential,en,,
"Ignoring abuses, Brussels courts El Sisi with energy funds ",,,3rd July 2024,"After an EU summit offers billions for power projects, Cairo will have raised $90bn over the past year",,,https://www.africa-confidential.com/article/id/15049/Ignoring_abuses%2c_Brussels_courts_El_Sisi_with_energy_funds%c2%a0,EGYPT,Europe’s energy conglomerates queued up to sign a series of multi-billion euro deals with the Egyptian government on 29 and 30 June as President Abdel Fattah el Sisi continue...,africa-confidential,en,,
Israeli gas enters Sisi's Gaza calculations,,,29th February 2024,"Egypt has warned that Israel will face serious consequences if it attacks Rafah, but its options are constrained by economic considerations",,,https://www.africa-confidential.com/article/id/14860/Israeli_gas_enters_Sisi%27s_Gaza_calculations,EGYPT,"The Gaza conflict has placed Egypt's President Abdel Fattah el Sisi in an uncomfortable position. He has been unable to exert much influence on the course of the conflict, beyond a...",africa-confidential,en,,
The Cairo price,,,18th January 2024,,,,https://www.africa-confidential.com/article/id/14802/The_Cairo_price,EGYPT,The European Commission is hoping to unveil a wide-ranging deal to provide investment in a range of Egyptian economic sectors in exchange for continued cooperation on migration man...,africa-confidential,en,,
Harsh economics and geopolitics loom,,,4th January 2024,"Another year of a weak currency and austerity, backed by the IMF, lies ahead as the crisis in Gaza poses deep challenges to Sisi and his circle",,,https://www.africa-confidential.com/article/id/14772/Harsh_economics_and_geopolitics_loom,EGYPT,"The inflationary surge that followed successive devaluations of the currency in 2022 will take time to ease, as further depreciation of the Egyptian pound is likely in 2024, while ...",africa-confidential,en,,
A stroll for Sisi,,,12th December 2023,The president looks set for a smooth path to victory after suppressing any meaningful opposition – a course he is expected to maintain in a third term,,,https://www.africa-confidential.com/article/id/14746/A_stroll_for_Sisi,EGYPT,"A decade-long crackdown on political dissent has eliminated any serious opposition to President Abdel Fattah el Sisi, who is almost certain to secure a third six-year term in power...",africa-confidential,en,,
Into the arms of Abdel Fattah el Sisi,,,6th November 2023,The likelihood that the Israel-Hamas war will trigger a refugee crisis has pushed Brussels to strike a migration deal with Cairo,,,https://www.africa-confidential.com/article/id/14689/Into_the_arms_of_Abdel_Fattah_el_Sisi,EGYPT,Fears that a full-scale ground invasion of Gaza by the Israel Defense Forces will create tens of thousands of refugees have prompted the European Union to reorganise its relations ...,africa-confidential,en,,
Brussels fast-tracks migration deal with Cairo amid Gaza migration fears,,,24th October 2023,The European Commission is set to conclude a 'cash for migrant control' deal with President El Sisi as regional crisis escalates,,,https://www.africa-confidential.com/article/id/14673/Brussels_fast-tracks_migration_deal_with_Cairo_amid_Gaza_migration_fears,EGYPT,"As regional tensions rise, European Commission officials are urgently trying to finalise a 'cash for migration control' deal with President Abdel Fattah el Sisi's government.",africa-confidential,en,,
Commission divided over Cairo,,,19th October 2023,,,,https://www.africa-confidential.com/article/id/14663/Commission_divided_over_Cairo,EGYPT,Open divisions within the European Commission are emerging as President Ursula von der Leyen seeks to offer Egypt's President Abdel Fattah el Sisi a similar deal to her €785 m...,africa-confidential,en,,
Obiang foils coup,,,25th January 2018,,,,https://www.africa-confidential.com/article/id/12228/Obiang_foils_coup,EQUATORIAL GUINEA,The details of an attempted coup against President Teodoro Obiang Nguema Mbasogo over the Christmas period remain unclear amid contradictory reports from government and other sourc...,africa-confidential,en,,
